  255   45      4.941124
  255   50      4.800248
  255   55      4.662574
  255   60      4.529307
  255   65      4.498735
  255   70      4.438095
  255   75      4.355285
  255   80      4.292102
  255   85      4.248354
  255   90      4.250000
  250  -90      4.700000
  250  -85      4.696397
  250  -80      4.701483
  250  -75      4.571218
  250  -70      4.611737
  250  -65      4.660010
  250  -60      4.715409
  250  -55      4.781493
  250  -50      4.852818
  250  -45      4.928068
  250  -40      4.890827
  250  -35      4.883729
  250  -30      4.970000
  250  -25      5.150000
  250  -20      5.300000
  250  -15      5.550000
  250  -10      5.770000
  250   -5      6.000000
  250    0      6.250000
  250    5      6.380000
  250   10      6.407491
  250   15      6.300000
  250   20      6.130000
  250   25      5.897024
  250   30      5.579723
  250   35      5.400000
  250   40      5.256329
  250   45      5.088214
  250   50      4.919485
  250   55      4.775750
  250   60      4.625355
  250   65      4.575080
  250   70      4.498047
  250   75      4.399314
  250   80      4.318500
  250   85      4.255964
  250   90      4.250000
  245  -90      4.700000
  245  -85      4.698840
  245  -80      4.707557
  245  -75      4.585972
  245  -70      4.633815
  245  -65      4.690636
  245  -60      4.755805
  245  -55      4.839700
  245  -50      4.929972
  245  -45      4.996323
  245  -40      4.895894
  245  -35      4.848418
  245  -30      4.920000
  245  -25      5.123943
  245  -20      5.382496
  245  -15      5.743616
  245  -10      6.210000
  245   -5      6.540000
  245    0      6.730000
  245    5      6.800000
  245   10      6.660000
  245   15      6.530000
  245   20      6.350000
  245   25      6.102870
  245   30      5.810032
  245   35      5.628728
  245   40      5.441237
  245   45      5.273747
  245   50      5.118251
  245   55      4.946373
  245   60      4.769740
  245   65      4.681083
  245   70      4.559547
  245   75      4.444147
  245   80      4.335342
  245   85      4.263653
  245   90      4.250000
  240  -90      4.700000
  240  -85      4.701378
  240  -80      4.714012
  240  -75      4.601597
  240  -70      4.657480
  240  -65      4.723813
  240  -60      4.800000
  240  -55      4.903267
  240  -50      5.014392
  240  -45      5.036535
  240  -40      4.954742
  240  -35      4.921693
  240  -30      4.966845
  240  -25      5.262016
  240  -20      5.638125
  240  -15      6.210000
  240  -10      6.570000
  240   -5      6.930000
  240    0      7.020000
  240    5      6.910000
  240   10      6.800000
  240   15      6.700000
  240   20      6.530000
  240   25      6.328363
  240   30      6.056670
  240   35      5.849695
  240   40      5.695660
  240   45      5.543038
  240   50      5.330415
  240   55      5.125861
  240   60      4.915396
  240   65      4.797195
  240   70      4.634141
  240   75      4.487712
  240   80      4.352288
  240   85      4.271454
